expense_id,fund_code,expense_type,expense_category,vendor_name,expense_date,expense_amount,expense_currency,description,invoice_number,approval_status,payment_status,payment_date,allocated_to_investments,created_date,last_modified_date,fx_rate,fx_rate_as_of,fx_rate_source
ADMIN-EXP-1437,ADMIN-FUND-004,Other,Transaction,"Schultz, Estrada and Smith",2024-09-27,47163.1,USD,His cold five wide morning others. Thank nor bill certainly. Professional can rest join.,89456,APPROVED,PAID,2024-09-27,,2024-09-27,2024-09-27,1.0,2024-09-27,INTERNAL
ADMIN-EXP-1438,ADMIN-FUND-004,Legal,Fund,Richardson Group,2021-04-03,53189.07,USD,Five evening because method grow.,74808,APPROVED,PAID,2021-04-03,,2021-04-03,2021-04-03,1.0,2021-04-03,INTERNAL
ADMIN-EXP-1439,ADMIN-FUND-004,Audit,Fund,Carter LLC,2022-01-01,65302.77,USD,Newspaper draw wide technology left meet treatment. Yeah describe sometimes price improve record.,34624,PAID,UNPAID,2022-01-01,,2022-01-01,2022-01-01,1.0,2022-01-01,INTERNAL
ADMIN-EXP-1440,ADMIN-FUND-004,Legal,Fund,Anderson Inc,2024-12-02,17803.81,USD,Per best example onto. Begin begin just age.,57884,PAID,PAID,2024-12-02,,2024-12-02,2024-12-02,1.0,2024-12-02,INTERNAL
ADMIN-EXP-1441,ADMIN-FUND-004,Legal,Transaction,Contreras Inc,2022-08-09,69459.6,USD,Its design left argue. Couple especially four movie box bring during.,60160,APPROVED,UNPAID,2022-08-09,,2022-08-09,2022-08-09,1.0,2022-08-09,INTERNAL
ADMIN-EXP-1442,ADMIN-FUND-004,Audit,Transaction,Brown Group,2021-03-28,55432.34,USD,Seek travel maintain. Image school foreign street.,29726,APPROVED,PAID,2021-03-28,,2021-03-28,2021-03-28,1.0,2021-03-28,INTERNAL
ADMIN-EXP-1443,ADMIN-FUND-004,Audit,Transaction,"Livingston, Phillips and Cook",2023-08-15,36726.1,USD,Hand child environmental both.,92859,APPROVED,PAID,2023-08-15,,2023-08-15,2023-08-15,1.0,2023-08-15,INTERNAL
ADMIN-EXP-1444,ADMIN-FUND-004,Audit,Fund,Harrington-Wu,2022-01-04,44318.73,USD,Dream within before beat cost. Decide cause week itself type lay north.,47742,APPROVED,PAID,2022-01-04,,2022-01-04,2022-01-04,1.0,2022-01-04,INTERNAL
ADMIN-EXP-1445,ADMIN-FUND-004,Legal,Transaction,"Robinson, Reed and Rodriguez",2023-05-31,68944.83,USD,Store across week point southern concern model ground. Learn it song program these lose.,42383,PAID,PAID,2023-05-31,,2023-05-31,2023-05-31,1.0,2023-05-31,INTERNAL
ADMIN-EXP-1446,ADMIN-FUND-004,Travel,Transaction,Morris-Castillo,2021-05-02,21472.62,USD,Partner tend late. Top month expect including option.,16685,APPROVED,PAID,2021-05-02,,2021-05-02,2021-05-02,1.0,2021-05-02,INTERNAL
ADMIN-EXP-1447,ADMIN-FUND-004,Legal,Fund,"Green, Colon and Dean",2023-11-15,23370.08,USD,Southern cell only hold career fear. Sport write vote especially person force join not.,43381,APPROVED,PAID,2023-11-15,,2023-11-15,2023-11-15,1.0,2023-11-15,INTERNAL
ADMIN-EXP-1448,ADMIN-FUND-004,Legal,Transaction,Allen-Rodriguez,2022-08-14,20030.31,USD,Behavior sort direction bed arm.,91098,PAID,UNPAID,2022-08-14,,2022-08-14,2022-08-14,1.0,2022-08-14,INTERNAL
ADMIN-EXP-1449,ADMIN-FUND-004,Travel,Transaction,Miller-Martin,2022-12-26,63680.89,USD,There each lawyer newspaper. Expect produce along weight score.,72017,APPROVED,PAID,2022-12-26,,2022-12-26,2022-12-26,1.0,2022-12-26,INTERNAL
ADMIN-EXP-1450,ADMIN-FUND-004,Legal,Fund,"Kent, Hester and Knox",2021-11-10,49725.22,USD,Bank state activity. Partner voice meeting quality add including people.,89124,APPROVED,PAID,2021-11-10,,2021-11-10,2021-11-10,1.0,2021-11-10,INTERNAL
ADMIN-EXP-1451,ADMIN-FUND-004,Legal,Fund,Anderson Inc,2023-04-16,19393.02,USD,Second blood laugh hundred. Seem standard system level outside. Impact free research always.,67881,PENDING,PAID,2023-04-16,,2023-04-16,2023-04-16,1.0,2023-04-16,INTERNAL
ADMIN-EXP-1452,ADMIN-FUND-004,Audit,Transaction,"Figueroa, Rush and Ramos",2022-08-19,40321.11,USD,Attention table exist front within second. Interesting special owner risk much.,21473,PENDING,PAID,2022-08-19,,2022-08-19,2022-08-19,1.0,2022-08-19,INTERNAL
ADMIN-EXP-1453,ADMIN-FUND-004,Legal,Transaction,"Lang, Wall and Mcclure",2025-05-04,72217.98,USD,System him court best. Describe small data people maybe either these.,34506,APPROVED,PAID,2025-05-04,,2025-05-04,2025-05-04,1.0,2025-05-04,INTERNAL
ADMIN-EXP-1454,ADMIN-FUND-004,Other,Transaction,"Butler, Powell and Hill",2021-02-20,49393.14,USD,Exist author college you follow far value. Who walk book.,16010,APPROVED,UNPAID,2021-02-20,,2021-02-20,2021-02-20,1.0,2021-02-20,INTERNAL
ADMIN-EXP-1455,ADMIN-FUND-004,Audit,Fund,Lynch-Nunez,2021-02-18,35782.08,USD,Open modern society author billion. Environment last resource so.,38257,PENDING,UNPAID,2021-02-18,,2021-02-18,2021-02-18,1.0,2021-02-18,INTERNAL
ADMIN-EXP-1456,ADMIN-FUND-004,Other,Fund,Woods-Dodson,2021-08-12,31716.94,USD,Program then deal amount. Close authority education plant pretty interesting art.,71019,PENDING,UNPAID,2021-08-12,,2021-08-12,2021-08-12,1.0,2021-08-12,INTERNAL
ADMIN-EXP-1457,ADMIN-FUND-004,Audit,Fund,"Osborne, Frye and Larsen",2024-09-01,64032.19,USD,Alone style among adult marriage. Brother agency protect clearly lose.,77459,PENDING,PAID,2024-09-01,,2024-09-01,2024-09-01,1.0,2024-09-01,INTERNAL
ADMIN-EXP-1458,ADMIN-FUND-004,Other,Transaction,"Cruz, Garner and Gregory",2021-05-24,47449.24,USD,Rule plant method figure either beyond. Sometimes its car far cup prove.,60673,PENDING,UNPAID,2021-05-24,,2021-05-24,2021-05-24,1.0,2021-05-24,INTERNAL
ADMIN-EXP-1459,ADMIN-FUND-004,Other,Transaction,Sanders-Wood,2022-07-24,62128.42,USD,Me easy knowledge serve rise final. Reality remember husband program.,11652,APPROVED,PAID,2022-07-24,,2022-07-24,2022-07-24,1.0,2022-07-24,INTERNAL
ADMIN-EXP-1460,ADMIN-FUND-004,Travel,Transaction,"Wise, Allen and Cook",2021-11-09,59120.84,USD,More another popular partner provide I behavior. Nothing morning avoid mention.,30112,APPROVED,UNPAID,2021-11-09,,2021-11-09,2021-11-09,1.0,2021-11-09,INTERNAL
ADMIN-EXP-1461,ADMIN-FUND-004,Audit,Transaction,Lucas-Hernandez,2021-09-06,52018.98,USD,Rate participant fly tend else. Occur hotel organization ground. Onto mention kind second.,21570,APPROVED,PAID,2021-09-06,,2021-09-06,2021-09-06,1.0,2021-09-06,INTERNAL
ADMIN-EXP-1462,ADMIN-FUND-004,Travel,Transaction,Zavala PLC,2024-10-12,15695.89,USD,World say style box kid police necessary.,44808,PENDING,UNPAID,2024-10-12,,2024-10-12,2024-10-12,1.0,2024-10-12,INTERNAL
ADMIN-EXP-1463,ADMIN-FUND-004,Audit,Fund,"Campbell, Hansen and Thomas",2023-02-14,39734.42,USD,Long enter impact technology sell per. Your huge hear home standard.,27099,APPROVED,UNPAID,2023-02-14,,2023-02-14,2023-02-14,1.0,2023-02-14,INTERNAL
ADMIN-EXP-1464,ADMIN-FUND-004,Other,Fund,Aguilar-Mitchell,2023-08-03,27724.86,USD,Production season then player fill. Body offer newspaper.,47321,APPROVED,UNPAID,2023-08-03,,2023-08-03,2023-08-03,1.0,2023-08-03,INTERNAL
ADMIN-EXP-1465,ADMIN-FUND-004,Travel,Transaction,"Jenkins, Kemp and Carroll",2023-12-07,61999.12,USD,"Reveal radio still mention. Those its give market.
Oil that bit thus music important it.",65990,APPROVED,UNPAID,2023-12-07,,2023-12-07,2023-12-07,1.0,2023-12-07,INTERNAL
ADMIN-EXP-1466,ADMIN-FUND-004,Travel,Transaction,"Singh, Kirk and Francis",2021-05-14,34878.66,USD,Myself wear gas machine put only station. Magazine leader language adult.,29181,APPROVED,PAID,2021-05-14,,2021-05-14,2021-05-14,1.0,2021-05-14,INTERNAL
ADMIN-EXP-1467,ADMIN-FUND-004,Other,Fund,Larsen-Jones,2023-12-23,42046.58,USD,Agreement miss visit difference throughout.,92838,PENDING,UNPAID,2023-12-23,,2023-12-23,2023-12-23,1.0,2023-12-23,INTERNAL
ADMIN-EXP-1468,ADMIN-FUND-004,Travel,Transaction,Parker LLC,2022-10-13,73586.69,USD,Do between poor minute. Product term even necessary today commercial month.,99394,PENDING,UNPAID,2022-10-13,,2022-10-13,2022-10-13,1.0,2022-10-13,INTERNAL
ADMIN-EXP-1469,ADMIN-FUND-004,Travel,Fund,Martin-Murphy,2024-10-26,26411.5,USD,Ability skin style able official bit. Mean maintain imagine degree Congress space dark.,42952,PENDING,UNPAID,2024-10-26,,2024-10-26,2024-10-26,1.0,2024-10-26,INTERNAL
ADMIN-EXP-1470,ADMIN-FUND-004,Legal,Fund,Munoz Ltd,2023-08-01,33086.35,USD,We prepare store assume. Debate myself commercial happy. Be movie type with network treat.,49093,PAID,UNPAID,2023-08-01,,2023-08-01,2023-08-01,1.0,2023-08-01,INTERNAL
ADMIN-EXP-1471,ADMIN-FUND-004,Legal,Transaction,"Chavez, Brown and Powell",2025-04-28,67529.74,USD,"Less character dream month.
Old little individual performance. Wind when during modern.",61885,APPROVED,UNPAID,2025-04-28,,2025-04-28,2025-04-28,1.0,2025-04-28,INTERNAL
ADMIN-EXP-1472,ADMIN-FUND-004,Other,Fund,"Brown, Hayden and Burns",2021-07-25,27646.42,USD,View material better there believe report. Rich happen benefit one.,42844,PAID,UNPAID,2021-07-25,,2021-07-25,2021-07-25,1.0,2021-07-25,INTERNAL
ADMIN-EXP-1473,ADMIN-FUND-004,Travel,Transaction,"Romero, Warren and Lee",2025-09-15,15082.79,USD,Church pretty middle attack career. Physical citizen time describe star.,65999,PAID,UNPAID,2025-09-15,,2025-09-15,2025-09-15,1.0,2025-09-15,INTERNAL
ADMIN-EXP-1474,ADMIN-FUND-004,Legal,Fund,Michael Ltd,2023-06-22,54005.21,USD,People wait situation first watch help.,45792,APPROVED,PAID,2023-06-22,,2023-06-22,2023-06-22,1.0,2023-06-22,INTERNAL
ADMIN-EXP-1475,ADMIN-FUND-005,Legal,Transaction,Brown Inc,2021-08-06,27684.01,EUR,Next night impact own section help important. Chance bring bit clearly husband kind health develop.,54925,APPROVED,PAID,2021-08-06,,2021-08-06,2021-08-06,1.0,2021-08-06,INTERNAL
ADMIN-EXP-1476,ADMIN-FUND-005,Audit,Fund,"Scott, Gibson and Buchanan",2024-02-29,21335.24,EUR,Skill operation score some. Choose although moment. Mouth take work along.,38667,PAID,UNPAID,2024-02-29,,2024-02-29,2024-02-29,1.0,2024-02-29,INTERNAL
ADMIN-EXP-1477,ADMIN-FUND-005,Audit,Fund,Colon PLC,2025-03-05,24291.91,EUR,Sea kitchen book close almost range trip. Provide land war forget whose appear establish probably.,74593,PENDING,UNPAID,2025-03-05,,2025-03-05,2025-03-05,1.0,2025-03-05,INTERNAL
ADMIN-EXP-1478,ADMIN-FUND-005,Legal,Fund,"Lee, Castro and Thomas",2022-05-05,32429.51,EUR,Low provide throw fish. Forget consumer TV school.,92097,APPROVED,UNPAID,2022-05-05,,2022-05-05,2022-05-05,1.0,2022-05-05,INTERNAL
ADMIN-EXP-1479,ADMIN-FUND-005,Travel,Transaction,"Rogers, Hayes and Tucker",2025-10-01,15119.4,EUR,Health property room large boy defense us something.,34428,APPROVED,UNPAID,2025-10-01,,2025-10-01,2025-10-01,1.0,2025-10-01,INTERNAL
ADMIN-EXP-1480,ADMIN-FUND-005,Legal,Fund,Hogan Ltd,2025-07-06,42647.78,EUR,Want majority follow human. Sport end major base up decide everybody son.,78114,APPROVED,PAID,2025-07-06,,2025-07-06,2025-07-06,1.0,2025-07-06,INTERNAL
ADMIN-EXP-1481,ADMIN-FUND-005,Legal,Fund,"Perez, Zimmerman and Morris",2024-03-23,52279.08,EUR,Realize contain action read during. Customer its seem when him most you.,31984,APPROVED,UNPAID,2024-03-23,,2024-03-23,2024-03-23,1.0,2024-03-23,INTERNAL
ADMIN-EXP-1482,ADMIN-FUND-005,Legal,Fund,Williams-Ibarra,2022-01-28,27600.8,EUR,Consider head after baby night food. Hundred local big age throw minute.,88682,PAID,PAID,2022-01-28,,2022-01-28,2022-01-28,1.0,2022-01-28,INTERNAL
ADMIN-EXP-1483,ADMIN-FUND-005,Audit,Fund,Vaughn LLC,2024-10-24,36759.55,EUR,Country break friend plan turn be. Consider get surface bill.,28197,PAID,UNPAID,2024-10-24,,2024-10-24,2024-10-24,1.0,2024-10-24,INTERNAL
ADMIN-EXP-1484,ADMIN-FUND-005,Other,Transaction,"Harris, Schneider and Thornton",2024-10-06,16161.84,EUR,Who another side gun him. Guess try positive far local.,29340,PAID,PAID,2024-10-06,,2024-10-06,2024-10-06,1.0,2024-10-06,INTERNAL
ADMIN-EXP-1485,ADMIN-FUND-005,Legal,Fund,Owens-Morris,2024-11-22,13576.55,EUR,Even hit later six line. Lead program contain religious culture.,67232,PENDING,UNPAID,2024-11-22,,2024-11-22,2024-11-22,1.0,2024-11-22,INTERNAL
ADMIN-EXP-1486,ADMIN-FUND-005,Audit,Fund,Guerra-Tucker,2021-09-29,35839.43,EUR,"Item difference free like. Thing budget education agree either.
International economic class.",38194,APPROVED,UNPAID,2021-09-29,,2021-09-29,2021-09-29,1.0,2021-09-29,INTERNAL
ADMIN-EXP-1487,ADMIN-FUND-005,Legal,Fund,Smith PLC,2023-01-16,47581.71,EUR,Major significant it opportunity you.,20936,PENDING,UNPAID,2023-01-16,,2023-01-16,2023-01-16,1.0,2023-01-16,INTERNAL
ADMIN-EXP-1488,ADMIN-FUND-005,Legal,Fund,Cruz-Vasquez,2022-12-23,50456.63,EUR,Nearly century central management outside artist none. When past responsibility time.,71378,PAID,UNPAID,2022-12-23,,2022-12-23,2022-12-23,1.0,2022-12-23,INTERNAL
ADMIN-EXP-1489,ADMIN-FUND-005,Travel,Fund,Clark LLC,2021-09-05,17193.36,EUR,Police picture star next talk that. Memory soldier stay audience call evening.,22563,PENDING,PAID,2021-09-05,,2021-09-05,2021-09-05,1.0,2021-09-05,INTERNAL
ADMIN-EXP-1490,ADMIN-FUND-005,Travel,Transaction,Greene-Serrano,2021-03-06,9095.76,EUR,Lay assume agree. Week only discover pick she feeling.,35617,PENDING,PAID,2021-03-06,,2021-03-06,2021-03-06,1.0,2021-03-06,INTERNAL
ADMIN-EXP-1491,ADMIN-FUND-005,Legal,Transaction,"Olson, Harper and Fowler",2025-05-27,9190.79,EUR,South study wait. Media human just range information me.,49695,APPROVED,UNPAID,2025-05-27,,2025-05-27,2025-05-27,1.0,2025-05-27,INTERNAL
ADMIN-EXP-1492,ADMIN-FUND-005,Legal,Fund,Harris-Burnett,2024-01-18,43587.48,EUR,All hair possible American garden. Lay week future bag.,93628,PAID,UNPAID,2024-01-18,,2024-01-18,2024-01-18,1.0,2024-01-18,INTERNAL
ADMIN-EXP-1493,ADMIN-FUND-005,Other,Fund,"Park, Hensley and Cross",2021-01-05,45966.53,EUR,Everyone professional before southern feeling. Almost stage can threat sport notice decide.,70409,APPROVED,UNPAID,2021-01-05,,2021-01-05,2021-01-05,1.0,2021-01-05,INTERNAL
ADMIN-EXP-1494,ADMIN-FUND-005,Audit,Transaction,Garcia-Hernandez,2024-04-15,37845.2,EUR,Say six agent create can. Just marriage bank discuss.,76874,PAID,UNPAID,2024-04-15,,2024-04-15,2024-04-15,1.0,2024-04-15,INTERNAL
ADMIN-EXP-1495,ADMIN-FUND-005,Legal,Fund,Long-Miller,2024-09-19,55311.54,EUR,Anything long employee only authority. Support store cup agreement. Great person ten court.,43373,APPROVED,UNPAID,2024-09-19,,2024-09-19,2024-09-19,1.0,2024-09-19,INTERNAL
ADMIN-EXP-1496,ADMIN-FUND-005,Travel,Fund,Miller-Small,2020-11-24,41145.48,EUR,Guess exist point per of record. Skill according society.,54492,PAID,UNPAID,2020-11-24,,2020-11-24,2020-11-24,1.0,2020-11-24,INTERNAL
ADMIN-EXP-1497,ADMIN-FUND-005,Legal,Fund,Clark LLC,2021-12-22,44953.86,EUR,During note poor able language. Certain focus coach father really. Report car sure bank push.,43414,APPROVED,PAID,2021-12-22,,2021-12-22,2021-12-22,1.0,2021-12-22,INTERNAL
ADMIN-EXP-1498,ADMIN-FUND-005,Other,Transaction,Miller Ltd,2022-08-02,18042.95,EUR,Address both picture measure camera money. Mean letter language across none PM.,89485,PAID,UNPAID,2022-08-02,,2022-08-02,2022-08-02,1.0,2022-08-02,INTERNAL
ADMIN-EXP-1499,ADMIN-FUND-005,Other,Transaction,Ortiz-Miller,2021-07-08,36083.87,EUR,Coach environmental movie easy. Democrat fact free pull. Nation it partner plant.,44939,APPROVED,UNPAID,2021-07-08,,2021-07-08,2021-07-08,1.0,2021-07-08,INTERNAL
ADMIN-EXP-1500,ADMIN-FUND-005,Travel,Transaction,Fry-Craig,2024-06-02,46170.33,EUR,Too beat at accept could take fall. White sort somebody our.,61498,PAID,UNPAID,2024-06-02,,2024-06-02,2024-06-02,1.0,2024-06-02,INTERNAL
ADMIN-EXP-1501,ADMIN-FUND-005,Travel,Fund,Hill Group,2025-01-28,37116.31,EUR,Personal prevent home everybody recognize degree.,82464,PENDING,UNPAID,2025-01-28,,2025-01-28,2025-01-28,1.0,2025-01-28,INTERNAL
ADMIN-EXP-1502,ADMIN-FUND-005,Travel,Fund,Barron Ltd,2023-07-17,32862.84,EUR,Cell street quickly realize. Rule economy nearly evening fast.,53711,APPROVED,PAID,2023-07-17,,2023-07-17,2023-07-17,1.0,2023-07-17,INTERNAL
ADMIN-EXP-1503,ADMIN-FUND-005,Audit,Fund,Lewis-Porter,2021-01-03,57703.13,EUR,Too yeah budget. Anyone discuss many or born. Go south of sort act.,92676,APPROVED,PAID,2021-01-03,,2021-01-03,2021-01-03,1.0,2021-01-03,INTERNAL
ADMIN-EXP-1504,ADMIN-FUND-005,Legal,Transaction,"Andrews, Miller and Harris",2021-01-12,30239.14,EUR,Yet writer health me first turn. State kitchen fight some wait business place.,42223,PENDING,PAID,2021-01-12,,2021-01-12,2021-01-12,1.0,2021-01-12,INTERNAL
ADMIN-EXP-1505,ADMIN-FUND-005,Audit,Fund,Hansen-Kramer,2025-02-27,12518.58,EUR,Central science especially. Program occur still pull evening.,62213,PAID,PAID,2025-02-27,,2025-02-27,2025-02-27,1.0,2025-02-27,INTERNAL
ADMIN-EXP-1506,ADMIN-FUND-005,Audit,Fund,Colon Ltd,2024-05-18,59474.63,EUR,Somebody season vote watch.,64473,APPROVED,UNPAID,2024-05-18,,2024-05-18,2024-05-18,1.0,2024-05-18,INTERNAL
ADMIN-EXP-1507,ADMIN-FUND-005,Other,Fund,"Reed, Brown and Hill",2024-11-07,54920.07,EUR,Home moment resource site. Another approach candidate production.,35553,PENDING,UNPAID,2024-11-07,,2024-11-07,2024-11-07,1.0,2024-11-07,INTERNAL
ADMIN-EXP-1508,ADMIN-FUND-005,Audit,Transaction,Long-Conrad,2025-08-19,21824.09,EUR,Recent whom candidate material newspaper trade thus. Even practice letter example.,57588,PAID,PAID,2025-08-19,,2025-08-19,2025-08-19,1.0,2025-08-19,INTERNAL
ADMIN-EXP-1509,ADMIN-FUND-005,Audit,Fund,Baird-Richards,2021-08-30,22066.79,EUR,Ahead space participant lead time box quality. Lay listen skin community politics finally each.,48075,APPROVED,PAID,2021-08-30,,2021-08-30,2021-08-30,1.0,2021-08-30,INTERNAL
ADMIN-EXP-1510,ADMIN-FUND-005,Audit,Fund,"Gibson, Rowe and Jackson",2023-07-18,47234.32,EUR,Type staff could account. Training ability point way clear.,80133,PAID,UNPAID,2023-07-18,,2023-07-18,2023-07-18,1.0,2023-07-18,INTERNAL
ADMIN-EXP-1511,ADMIN-FUND-005,Audit,Fund,Saunders PLC,2024-11-13,47340.5,EUR,Far bar art none. Establish because head cell call class.,93321,APPROVED,UNPAID,2024-11-13,,2024-11-13,2024-11-13,1.0,2024-11-13,INTERNAL
ADMIN-EXP-1512,ADMIN-FUND-005,Other,Fund,Wise Inc,2022-04-08,30326.98,EUR,Movie major night. Check doctor forward father. In media less here finish window real.,87376,PENDING,PAID,2022-04-08,,2022-04-08,2022-04-08,1.0,2022-04-08,INTERNAL
ADMIN-EXP-1513,ADMIN-FUND-005,Legal,Transaction,Bush and Sons,2021-09-29,50765.85,EUR,Though down music. Later race role case role meeting.,87979,PAID,UNPAID,2021-09-29,,2021-09-29,2021-09-29,1.0,2021-09-29,INTERNAL
ADMIN-EXP-1514,ADMIN-FUND-005,Other,Transaction,Young-Williams,2024-06-14,39999.63,EUR,According why house field picture between unit operation. Forget take Mrs model exactly help note.,29272,APPROVED,UNPAID,2024-06-14,,2024-06-14,2024-06-14,1.0,2024-06-14,INTERNAL
ADMIN-EXP-1515,ADMIN-FUND-005,Legal,Transaction,"Thompson, Walsh and Yoder",2022-06-17,25654.53,EUR,Value human ready agree central. Energy maybe arrive sell wait central say million.,65671,APPROVED,UNPAID,2022-06-17,,2022-06-17,2022-06-17,1.0,2022-06-17,INTERNAL
ADMIN-EXP-1516,ADMIN-FUND-005,Legal,Transaction,Snow PLC,2023-05-11,38622.16,EUR,Bring knowledge no nor movement strong officer.,23418,APPROVED,PAID,2023-05-11,,2023-05-11,2023-05-11,1.0,2023-05-11,INTERNAL
ADMIN-EXP-1517,ADMIN-FUND-005,Legal,Fund,"Dean, Scott and Jackson",2024-01-10,46400.23,EUR,Population piece under. Number thank speak detail.,35036,APPROVED,UNPAID,2024-01-10,,2024-01-10,2024-01-10,1.0,2024-01-10,INTERNAL
ADMIN-EXP-1518,ADMIN-FUND-005,Legal,Transaction,Brown Ltd,2025-07-25,48234.51,EUR,Less song for. Course eight whose partner on safe. Produce trouble order natural PM us.,34542,PENDING,PAID,2025-07-25,,2025-07-25,2025-07-25,1.0,2025-07-25,INTERNAL
ADMIN-EXP-1519,ADMIN-FUND-005,Travel,Transaction,Morris-Foster,2022-07-10,46539.76,EUR,Form forget even decade matter.,80187,APPROVED,UNPAID,2022-07-10,,2022-07-10,2022-07-10,1.0,2022-07-10,INTERNAL
ADMIN-EXP-1520,ADMIN-FUND-005,Audit,Fund,Williams PLC,2025-10-14,38008.41,EUR,Character account start. Continue future song everyone hot wrong. Small full itself could learn.,40983,PENDING,UNPAID,2025-10-14,,2025-10-14,2025-10-14,1.0,2025-10-14,INTERNAL
ADMIN-EXP-1521,ADMIN-FUND-005,Legal,Fund,"Smith, Ford and Mendoza",2021-08-26,35925.13,EUR,Federal do activity not. Plan close behind sound community.,82291,PAID,UNPAID,2021-08-26,,2021-08-26,2021-08-26,1.0,2021-08-26,INTERNAL
ADMIN-EXP-1522,ADMIN-FUND-005,Other,Transaction,"Smith, Palmer and Maddox",2022-05-05,45842.37,EUR,Since push night soon finally save while. Case group nature right above recently.,90924,PENDING,PAID,2022-05-05,,2022-05-05,2022-05-05,1.0,2022-05-05,INTERNAL
ADMIN-EXP-1523,ADMIN-FUND-005,Audit,Transaction,Marshall LLC,2023-10-23,56003.14,EUR,Visit leave plan record remain history sell care.,61484,APPROVED,UNPAID,2023-10-23,,2023-10-23,2023-10-23,1.0,2023-10-23,INTERNAL
ADMIN-EXP-1524,ADMIN-FUND-005,Legal,Fund,Brown-Cruz,2023-12-25,12262.92,EUR,Within test list quite design decide list.,21613,PAID,UNPAID,2023-12-25,,2023-12-25,2023-12-25,1.0,2023-12-25,INTERNAL
ADMIN-EXP-1525,ADMIN-FUND-005,Other,Fund,Grant PLC,2025-01-31,42994.28,EUR,Notice line hand goal get adult. Wear understand sign natural main.,59766,PENDING,UNPAID,2025-01-31,,2025-01-31,2025-01-31,1.0,2025-01-31,INTERNAL
